순번,상호명,수거종류,수거방법,수거장소(주소),장소구분,수거비용
214,(LGU+)B LG어썸모바일본오국민은행점,폐휴대폰,수거함 설치,경기 안산시 상록구 석호로 320 ,민팃ATM,무상
215,(LGU+)B LG에덴씨엔씨시영아파트점,폐휴대폰,수거함 설치,서울 마포구 월드컵북로 236 ,민팃ATM,무상
216,(LGU+)B LG에스와이패밀리중앙대점,폐휴대폰,수거함 설치,서울 동작구 흑석로 110-1 ,민팃ATM,무상
217,(LGU+)B LG에이블푸르지오사거리점,폐휴대폰,수거함 설치,충남 천안시 서북구 오성2길 38 ,민팃ATM,무상
218,(LGU+)B LG에이스네트웍중앙사거리점,폐휴대폰,수거함 설치,충북 보은군 보은읍 삼산로 32 ,민팃ATM,무상
219,(LGU+)B LG에프원문타워점,폐휴대폰,수거함 설치,충남 천안시 동남구 만남로 52 ,민팃ATM,무상
220,(LGU+)B LG에프원충무이마트점,폐휴대폰,수거함 설치,충남 천안시 서북구 충무로 188 ,민팃ATM,무상
221,(LGU+)B LG에프원컴퍼니북가좌초교사거리점,폐휴대폰,수거함 설치,서울 서대문구 거북골로 192 ,민팃ATM,무상
222,(LGU+)B LG엔에스플러스구로이마트점,폐휴대폰,수거함 설치,서울 구로구 디지털로34길 55 ,민팃ATM,무상
223,(LGU+)B LG엔에스플러스영등포점,폐휴대폰,수거함 설치,서울 영등포구 영등포로 202 ,민팃ATM,무상
224,(LGU+)B LG엠에스컴퍼니예산역점,폐휴대폰,수거함 설치,충남 예산군 예산읍 역전로140번길 2 ,민팃ATM,무상
225,(LGU+)B LG엠엔엠동묘북측점,폐휴대폰,수거함 설치,서울 종로구 지봉로 50 ,민팃ATM,무상
226,(LGU+)B LG엠엔엠신원캐슬,폐휴대폰,수거함 설치,경기 고양시 덕양구 권율대로 901 ,민팃ATM,무상
227,(LGU+)B LG연남원주초교점,폐휴대폰,수거함 설치,강원 원주시 늘품로 16 ,민팃ATM,무상
228,(LGU+)B LG영광텔레콤영광면목점,폐휴대폰,수거함 설치,서울 중랑구 겸재로 173 ,민팃ATM,무상
229,(LGU+)B LG영텔레콤전통시장점,폐휴대폰,수거함 설치,부산 해운대구 재반로 252 ,민팃ATM,무상
230,(LGU+)B LG오름커뮤니노원사거리점,폐휴대폰,수거함 설치,서울 노원구 동일로 1374 ,민팃ATM,무상
231,(LGU+)B LG오즈텔레콤산남점,폐휴대폰,수거함 설치,경기 수원시 영통구 산남로 65 ,민팃ATM,무상
232,(LGU+)B LG온새미로모래내점,폐휴대폰,수거함 설치,인천 남동구 구월로 279 ,민팃ATM,무상
233,(LGU+)B LG원커뮤니케이션이마트점,폐휴대폰,수거함 설치,전북 전주시 덕진구 세병서로 18 ,민팃ATM,무상
234,(LGU+)B LG위너스시화공고점,폐휴대폰,수거함 설치,경기 시흥시 군서로6번길 9-1 ,민팃ATM,무상
235,(LGU+)B LG위너스정왕시장점,폐휴대폰,수거함 설치,경기 시흥시 정왕시장길 52 ,민팃ATM,무상
236,(LGU+)B LG위너스행정복지센터점,폐휴대폰,수거함 설치,경기 안산시 단원구 원곡로 44 ,민팃ATM,무상
237,(LGU+)B LG위스토리서광주농협점,폐휴대폰,수거함 설치,광주시 서구 하남대로 704 ,민팃ATM,무상
238,(LGU+)B LG위스토리터미널점,폐휴대폰,수거함 설치,전북 고창군 고창읍 중앙로 195 ,민팃ATM,무상
239,(LGU+)B LG유림텔레콤금강볼링장점,폐휴대폰,수거함 설치,충북 청주시 흥덕구 사운로 233 ,민팃ATM,무상
240,(LGU+)B LG유림텔레콤농협점,폐휴대폰,수거함 설치,충북 청주시 흥덕구 사운로 257 ,민팃ATM,무상
241,(LGU+)B LG유림텔레콤청대점,폐휴대폰,수거함 설치,충북 청주시 청원구 직지대로 887 ,민팃ATM,무상
242,(LGU+)B LG유림텔레콤청주여고점,폐휴대폰,수거함 설치,충북 청주시 청원구 율봉로 185 ,민팃ATM,무상
243,(LGU+)B LG유스토리원시청역점,폐휴대폰,수거함 설치,서울 중구 세종대로 78 ,민팃ATM,무상
244,(LGU+)B LG유일정보통신모악로점,폐휴대폰,수거함 설치,전북 전주시 완산구 모악로 4688 ,민팃ATM,무상
245,(LGU+)B LG유일정보통신전주농협사거리점,폐휴대폰,수거함 설치,전북 전주시 완산구 용머리로 64 ,민팃ATM,무상
246,(LGU+)B LG유일정보통신홍산남로점,폐휴대폰,수거함 설치,전북 전주시 완산구 홍산남로 62 ,민팃ATM,무상
247,(LGU+)B LG유진텔레콤삼익아파트점,폐휴대폰,수거함 설치,경기 수원시 권선구 권선로 620 ,민팃ATM,무상
248,(LGU+)B LG유한회사탑컴퍼니전남대후문점,폐휴대폰,수거함 설치,광주시 북구 우치로 88-1 ,민팃ATM,무상
249,(LGU+)B LG유희보령시장점,폐휴대폰,수거함 설치,충남 보령시 중앙로 75 ,민팃ATM,무상
250,(LGU+)B LG이든현대점,폐휴대폰,수거함 설치,경기 부천시 석천로169번길 30 ,민팃ATM,무상
251,(LGU+)B LG이루다다대로점,폐휴대폰,수거함 설치,부산 사하구 다대로429번길 9 ,민팃ATM,무상
252,(LGU+)B LG이룸플러스나자로점,폐휴대폰,수거함 설치,경기 의왕시 오전로 209 ,민팃ATM,무상
253,(LGU+)B LG일선왜관중앙점,폐휴대폰,수거함 설치,경북 칠곡군 왜관읍 중앙로 177 ,민팃ATM,무상
254,(LGU+)B LG정현텔레콤중앙시장2호점,폐휴대폰,수거함 설치,경기 안양시 만안구 장내로 68 ,민팃ATM,무상
255,(LGU+)B LG제이에스컴퍼니경찰병원역점,폐휴대폰,수거함 설치,서울 송파구 송파대로28길 27 ,민팃ATM,무상
256,(LGU+)B LG제주텔레콤도남사거리점,폐휴대폰,수거함 설치,제주 제주시 도남로 89 ,민팃ATM,무상
257,(LGU+)B LG좋은가족명일역점,폐휴대폰,수거함 설치,서울 강동구 양재대로 1626 ,민팃ATM,무상
258,(LGU+)B LG중부넷남구로역점,폐휴대폰,수거함 설치,서울 구로구 도림로 5 ,민팃ATM,무상
259,(LGU+)B LG진우커뮤니덕계점,폐휴대폰,수거함 설치,경기 양주시 평화로 1487 ,민팃ATM,무상
260,(LGU+)B LG참소리청학점,폐휴대폰,수거함 설치,인천 연수구 청능대로 93 ,민팃ATM,무상
261,(LGU+)B LG창경대리점김천혁신도시점,폐휴대폰,수거함 설치,경북 김천시 혁신3로 15 ,민팃ATM,무상
262,(LGU+)B LG창성코퍼레이션거모점,폐휴대폰,수거함 설치,경기 시흥시 군자로 520 ,민팃ATM,무상
263,(LGU+)B LG처음처럼2철산역2점,폐휴대폰,수거함 설치,경기 광명시 디지털로 17 ,민팃ATM,무상
264,(LGU+)B LG천재스타벅스사거리점,폐휴대폰,수거함 설치,충남 천안시 동남구 청수14로 102 ,민팃ATM,무상
265,(LGU+)B LG초아텔레콤동강프라자점,폐휴대폰,수거함 설치,경기 성남시 중원구 도촌남로 27 ,민팃ATM,무상
266,(LGU+)B LG친절한형제현대아파트점,폐휴대폰,수거함 설치,서울 도봉구 해등로 218 ,민팃ATM,무상
267,(LGU+)B LG친절한형제흥국상가점,폐휴대폰,수거함 설치,서울 동대문구 답십리로 308 ,민팃ATM,무상
268,(LGU+)B LG케이모바일고현교회점,폐휴대폰,수거함 설치,전북 익산시 선화로 126 ,민팃ATM,무상
269,(LGU+)B LG케이모바일만성중앙로점,폐휴대폰,수거함 설치,전북 전주시 덕진구 만성중앙로 49 ,민팃ATM,무상
270,(LGU+)B LG케이모바일팔달로점,폐휴대폰,수거함 설치,전북 전주시 완산구 팔달로 212 ,민팃ATM,무상
271,(LGU+)B LG코리아유플러스운천역점,폐휴대폰,수거함 설치,광주 서구 상무대로867번길 2 ,민팃ATM,무상
272,(LGU+)B LG코리아통신구포점,폐휴대폰,수거함 설치,부산 북구 낙동대로 1648-1 ,민팃ATM,무상
273,(LGU+)B LG키움정보통신옥포시장점,폐휴대폰,수거함 설치,경남 거제시 옥포로 231 ,민팃ATM,무상
274,(LGU+)B LG태백중앙역2번출구점,폐휴대폰,수거함 설치,경기 안산시 단원구 민속공원로 93 ,민팃ATM,무상
275,(LGU+)B LG태양성만수소방서점,폐휴대폰,수거함 설치,인천 남동구 백범로 210 ,민팃ATM,무상
276,(LGU+)B LG태온텔레콤먹거리타운점,폐휴대폰,수거함 설치,경남 창원시 마산회원구 양덕북4길 17 ,민팃ATM,무상
277,(LGU+)B LG태왕가좌시장점,폐휴대폰,수거함 설치,인천 서구 장고개로337번길 16 ,민팃ATM,무상
278,(LGU+)B LG태왕상동시장입구점,폐휴대폰,수거함 설치,경기 부천시 부일로297번길 3 ,민팃ATM,무상
279,(LGU+)B LG태왕중동남부역점,폐휴대폰,수거함 설치,경기 부천시 중동로 71 ,민팃ATM,무상
280,(LGU+)B LG통큰형제들아이파크점,폐휴대폰,수거함 설치,서울 노원구 초안산로2라길 26 ,민팃ATM,무상
281,(LGU+)B LG투앤디원상무역점,폐휴대폰,수거함 설치,광주 서구 상무평화로 79 ,민팃ATM,무상
282,(LGU+)B LG투앤디원효천1지구점,폐휴대폰,수거함 설치,광주시 남구 효천중앙로 52 ,민팃ATM,무상
283,(LGU+)B LG티씨엠브릭스타워점,폐휴대폰,수거함 설치,경기 남양주시 경춘로 368 ,민팃ATM,무상
284,(LGU+)B LG파인컴퍼니초록도서관점,폐휴대폰,수거함 설치,경기 평택시 지산로 59 ,민팃ATM,무상
285,(LGU+)B LG포피플즈시장점,폐휴대폰,수거함 설치,세종 조치원읍 새내로 92 ,민팃ATM,무상
286,(LGU+)B LG필립정보전남대공대후문점,폐휴대폰,수거함 설치,광주 북구 우치로 120-1 ,민팃ATM,무상
287,(LGU+)B LG필립정보호반리젠시빌점,폐휴대폰,수거함 설치,광주 광산구 첨단중앙로68번길 100 ,민팃ATM,무상
288,(LGU+)B LG하람컴퍼니세종점,폐휴대폰,수거함 설치,경기 시흥시 정왕신길로49번길 61 ,민팃ATM,무상
289,(LGU+)B LG하랑정보통신영광터미널점,폐휴대폰,수거함 설치,전남 영광군 영광읍 옥당로 161 ,민팃ATM,무상
290,(LGU+)B LG한동부센트레빌점,폐휴대폰,수거함 설치,광주 서구 풍금로 10 ,민팃ATM,무상
291,(LGU+)B LG한빛컴퍼니사거리점,폐휴대폰,수거함 설치,제주특별자치도 제주시 월랑로10길 2 ,민팃ATM,무상
292,(LGU+)B LG한사거리점,폐휴대폰,수거함 설치,광주 남구 봉선로 157 ,민팃ATM,무상
293,(LGU+)B LG한시영5단지점,폐휴대폰,수거함 설치,광주시 서구 운천로 34 ,민팃ATM,무상
294,(LGU+)B LG해신안락로점,폐휴대폰,수거함 설치,부산시 동래구 안락로 136 ,민팃ATM,무상
295,(LGU+)B LG행복Uplus경복궁아파트점,폐휴대폰,수거함 설치,전북 전주시 완산구 평화로 120 ,민팃ATM,무상
296,(LGU+)B LG행복Uplus롯데슈퍼점,폐휴대폰,수거함 설치,전북 전주시 완산구 용리로 45 ,민팃ATM,무상
297,(LGU+)B LG형제통신구운점,폐휴대폰,수거함 설치,경기 수원시 권선구 구운로45번길 1 ,민팃ATM,무상
298,(LGU+)B LG화신시민회관점,폐휴대폰,수거함 설치,충북 제천시 의림대로 128 ,민팃ATM,무상
299,(LGU+)B LG휘텔레콤신설동역점,폐휴대폰,수거함 설치,서울 종로구 숭인동길 1 ,민팃ATM,무상
300,(LGU+)M LG웅장까치산역1점,폐휴대폰,수거함 설치,서울 강서구 강서로 52 ,민팃ATM,무상
301,(LGU+)M_LG통신골목점,폐휴대폰,수거함 설치,대구 중구 동성로1길 14 ,민팃ATM,무상
302,(LGU+)UNTACT STORE 충장로점,폐휴대폰,수거함 설치,광주 동구 충장로 93-3 ,민팃ATM,무상
303,(LGU+)UNTACT STORE 통신골목점,폐휴대폰,수거함 설치,대구 중구 동성로 1길 14 ,민팃ATM,무상
304,(LGU+)가양동 보건대입구점,폐휴대폰,수거함 설치,대전 동구 우암로 331 ,민팃ATM,무상
305,(LGU+)가오동 홈플러스점,폐휴대폰,수거함 설치,대전 동구 은어송로 72 ,민팃ATM,무상
306,(LGU+)가평읍 가평점,폐휴대폰,수거함 설치,경기 가평군 가평읍 보납로 26 ,민팃ATM,무상
307,(LGU+)검산동 홈플러스점,폐휴대폰,수거함 설치,전북 김제시 금성로 120 ,민팃ATM,무상
308,(LGU+)경암동 롯데몰점,폐휴대폰,수거함 설치,전북 군산시 궁포1로 24-9 ,민팃ATM,무상
309,(LGU+)경원동 신한은행점,폐휴대폰,수거함 설치,전북 전주시 완산구 팔달로 202-4 ,민팃ATM,무상
310,(LGU+)계산2동 계산역점,폐휴대폰,수거함 설치,인천 계양구 경명대로 1086 ,민팃ATM,무상
311,(LGU+)고사동 롯데리아점,폐휴대폰,수거함 설치,전북 전주시 완산구 전주객사5길 22-6 ,민팃ATM,무상
312,(LGU+)고잔2동 중앙주공점,폐휴대폰,수거함 설치,경기 안산시 단원구 예술대학로 89 ,민팃ATM,무상
313,(LGU+)공평동 대구백화점점,폐휴대폰,수거함 설치,대구 중구 동성로6길 16 ,민팃ATM,무상
314,(LGU+)관평동 테크노점,폐휴대폰,수거함 설치,대전 유성구 관평2로 56 ,민팃ATM,무상
315,(LGU+)광도면 죽림점,폐휴대폰,수거함 설치,경남 통영시 광도면 죽림4로 19-10 ,민팃ATM,무상
316,(LGU+)광복동1가 롯데광복점,폐휴대폰,수거함 설치,부산시 중구 광복로 96 ,민팃ATM,무상
317,(LGU+)광안2동 광안시장점,폐휴대폰,수거함 설치,부산 수영구 수영로 600 ,민팃ATM,무상
318,(LGU+)광양읍 목성아파트점,폐휴대폰,수거함 설치,전남 광양시 광양읍 신재로 81-1 ,민팃ATM,무상
319,(LGU+)광장동 광나루역점,폐휴대폰,수거함 설치,서울 광진구 천호대로 808 ,민팃ATM,무상
320,(LGU+)광정동 산본역점,폐휴대폰,수거함 설치,경기 군포시 산본로323번길 7-1 ,민팃ATM,무상
321,(LGU+)구갈동 기흥역점,폐휴대폰,수거함 설치,경기 용인시 기흥구 기흥역로 9 ,민팃ATM,무상
322,(LGU+)구로동 구로이마트점,폐휴대폰,수거함 설치,서울 구로구 디지털로34길 55 ,민팃ATM,무상
323,(LGU+)구월1동 구월로데오광장점,폐휴대폰,수거함 설치,인천 남동구 성말로 9 ,민팃ATM,무상
324,(LGU+)금곡동 금곡상가점,폐휴대폰,수거함 설치,부산 북구 효열로 221 ,민팃ATM,무상
325,(LGU+)금남로2가 충장서림점,폐휴대폰,수거함 설치,광주 동구 금남로 238 ,민팃ATM,무상
326,(LGU+)금암동 금암광장사거리점,폐휴대폰,수거함 설치,전북 전주시 덕진구 가리내로 10 ,민팃ATM,무상
327,(LGU+)금암동 사대부고사거리점,폐휴대폰,수거함 설치,전북 전주시 덕진구 백제대로 646 ,민팃ATM,무상
328,(LGU+)기장읍 기장시장부산은행점,폐휴대폰,수거함 설치,부산 기장군 기장읍 읍내로 97 ,민팃ATM,무상
329,(LGU+)길동 길동역2번출구점,폐휴대폰,수거함 설치,서울시 강동구 양재대로 1484-1 ,민팃ATM,무상
330,(LGU+)길동 길동역점,폐휴대폰,수거함 설치,서울 강동구 양재대로 1465 ,민팃ATM,무상
331,(LGU+)나성동 나릿재마을점,폐휴대폰,수거함 설치,세종특별자치시 한누리대로296 ,민팃ATM,무상
332,(LGU+)나운동 금호1단지점,폐휴대폰,수거함 설치,전북 군산시 수송로 56 ,민팃ATM,무상
333,(LGU+)나운동 유원아파트점,폐휴대폰,수거함 설치,전북 군산시 대학로 384 ,민팃ATM,무상
334,(LGU+)낙성대동 서울대입구점,폐휴대폰,수거함 설치,서울 관악구 관악로 174 ,민팃ATM,무상
335,(LGU+)낭월동 산내로네거리점,폐휴대폰,수거함 설치,대전 동구 산내로 1349 ,민팃ATM,무상
336,(LGU+)내발산동 우장산역점,폐휴대폰,수거함 설치,서울 강서구 강서로 275 ,민팃ATM,무상
337,(LGU+)노형동 월랑로점,폐휴대폰,수거함 설치,제주 제주시 월랑로10길 39 ,민팃ATM,무상
338,(LGU+)다정동 가온마을점,폐휴대폰,수거함 설치,세종 다정남로 130 ,민팃ATM,무상
339,(LGU+)다정동 다정중앙로점,폐휴대폰,수거함 설치,세종 다정중앙로 57 ,민팃ATM,무상
340,(LGU+)단양읍 단양신협점,폐휴대폰,수거함 설치,충북 단양군 단양읍 삼봉로 297 ,민팃ATM,무상
341,(LGU+)당리동 낙동대로점,폐휴대폰,수거함 설치,부산 사하구 낙동대로 438 ,민팃ATM,무상
342,(LGU+)당리동 당리역점,폐휴대폰,수거함 설치,부산 사하구 낙동대로 422 ,민팃ATM,무상
343,(LGU+)당산동 당산역래미안점,폐휴대폰,수거함 설치,서울시 영등포구 당산로 214 ,민팃ATM,무상
344,(LGU+)대명동 성당시장점,폐휴대폰,수거함 설치,대구 남구 성당로 206 ,민팃ATM,무상
345,(LGU+)대연5동 못골시장점,폐휴대폰,수거함 설치,부산시 남구 수영로 201 ,민팃ATM,무상
346,(LGU+)대조동 불광시장점,폐휴대폰,수거함 설치,서울 은평구 불광로 10 ,민팃ATM,무상
347,(LGU+)덕진동 덕진우체국점,폐휴대폰,수거함 설치,전북 전주시 덕진구 기린대로 486-1 ,민팃ATM,무상
348,(LGU+)덕진동 전북대대학로점,폐휴대폰,수거함 설치,전북 전주시 덕진구 명륜4길 4 ,민팃ATM,무상
349,(LGU+)도담동 한신휴시티점,폐휴대폰,수거함 설치,세종특별자치시 보듬3로 8-20 ,민팃ATM,무상
350,(LGU+)도화동 청운대점,폐휴대폰,수거함 설치,인천 미추홀구 숙골로87번길 2 ,민팃ATM,무상
351,(LGU+)동산동 동산우체국점,폐휴대폰,수거함 설치,전북 익산시 평동로12길 1 ,민팃ATM,무상
352,(LGU+)동산동 주민센터점,폐휴대폰,수거함 설치,전북 전주시 덕진구 쪽구름로 66 ,민팃ATM,무상
